doc_id,file_name,_split,field,candidate_text,candidate_source,line_idx,line_rel_pos,line_token_count,candidate_len,candidate_token_count,candidate_digit_count,candidate_alpha_count,candidate_digit_ratio,candidate_uppercase_ratio,candidate_has_org_suffix,candidate_has_address_word,candidate_has_label_word,candidate_shape,line_has_colon,line_is_upper,line_digit_ratio,line_has_dollar,line_has_org_suffix,line_has_address_word,line_has_label_word,is_top_10_lines,is_top_20_lines,is_bottom_half,is_bottom_quarter,ctx_has_invoice,ctx_has_invoice_no,ctx_has_bill_to,ctx_has_sold_to,ctx_has_ship_to,ctx_has_attention,ctx_has_total,ctx_has_amount_due,ctx_has_reference,ctx_has_due,invoice_like_score,ocr_quality_score,doc_num_lines,doc_num_chars,recipient_like_person_prefix,recipient_like_attention,recipient_looks_address_only,recipient_digit_heavy,label,notes
doc_0332,rvl_train_17662.png,train,recipient_name,"GREENSBORO, NC",after_label,11,0.3143,2,14,2,0,12,0.0,1.0,0,0,0,"AAAAAAAAAA, AA",0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1.0,36,883,0,0,0,0,,
doc_0332,rvl_train_17662.png,train,recipient_name,27420 |,after_label,12,0.3429,2,7,2,5,0,0.7143,0.0,0,0,0,00000 |,0,0,0.7143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,36,883,0,0,0,1,,
doc_0332,rvl_train_17662.png,train,recipient_name,4 PLEASE REFER TO se,early_org_line,0,0.0,5,20,5,1,15,0.05,0.8667,0,0,0,0 AAAAAA AAAAA AA aa,0,0,0.05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,36,883,0,0,0,0,,
doc_0332,rvl_train_17662.png,train,recipient_name,"ASSOCIATES ROCKVILLE, MD 20850 s 2",early_org_line,3,0.0857,6,34,6,6,22,0.1765,0.9545,1,0,0,"AAAAAAAAAA AAAAAAAAA, AA 00000 a 0",0,0,0.1765,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,36,883,0,0,0,1,,
doc_0332,rvl_train_17662.png,train,recipient_name,LORILLARD RESEARCH CENTER 3i7tore,early_org_line,7,0.2,4,33,4,2,28,0.0606,0.8214,1,0,0,AAAAAAAAA AAAAAAAA AAAAAA 0a0aaaa,0,0,0.0606,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,36,883,0,0,0,0,,
doc_0332,rvl_train_17662.png,train,recipient_name,ATTN: OR. DAN HECK,attention_line,10,0.2857,4,18,4,0,13,0.0,1.0,0,0,0,AAAA: AA. AAA AAAA,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1.0,36,883,0,1,0,0,,
doc_0253,rvl_val_01424.png,train,recipient_name,PLEASE REMIT TO: i,early_org_line,0,0.0,4,18,4,0,14,0.0,0.9286,0,0,1,AAAAAA AAAAA AA: a,1,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,22,481,0,0,0,0,,
doc_0253,rvl_val_01424.png,train,recipient_name,CUSTOMER COPY AMOUNT DUE,early_org_line,21,1.0,4,24,4,0,21,0.0,1.0,0,0,1,AAAAAAAA AAAA AAAAAA AAA,0,1,0.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,3,1.0,22,481,0,0,0,0,,
doc_0229,rvl_train_17857.png,train,recipient_name,"Operations Center,",early_org_line,7,0.2917,2,18,2,0,16,0.0,0.125,1,0,0,"Aaaaaaaaaa Aaaaaa,",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25,666,0,0,0,0,,
doc_0299,rvl_val_15148.png,train,recipient_name,Referenc,after_label,8,0.2162,1,8,1,0,8,0.0,0.125,0,0,0,Aaaaaaaa,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,38,619,0,0,0,0,,
doc_0299,rvl_val_15148.png,train,recipient_name,BRL Ref.,after_label,9,0.2432,2,8,2,0,6,0.0,0.6667,0,0,0,AAA Aaa.,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,38,619,0,0,0,0,,
doc_0299,rvl_val_15148.png,train,recipient_name,"RESEARCH LABORATORIES, INC.",early_org_line,1,0.027,3,27,3,0,23,0.0,1.0,1,0,0,"AAAAAAAA AAAAAAAAAAAA, AAA.",0,1,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,38,619,0,0,0,0,,
doc_0299,rvl_val_15148.png,train,recipient_name,Attn: Dt,attention_line,7,0.1892,2,8,2,0,6,0.0,0.3333,0,0,0,Aaaa: Aa,1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,38,619,0,1,0,0,,
doc_0299,rvl_val_15148.png,train,recipient_name,Attn: B. Bellford,attention_line,29,0.7838,3,17,3,0,13,0.0,0.2308,0,0,0,Aaaa: A. Aaaaaaaa,1,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1.0,38,619,0,1,0,0,,
doc_0245,rvl_train_03350.png,train,recipient_name,WIT RESEARCH INSTITUTE,early_org_line,2,0.1176,3,22,3,0,20,0.0,1.0,1,0,0,AAA AAAAAAAA AAAAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,18,330,0,0,0,0,,
doc_0245,rvl_train_03350.png,train,recipient_name,GREENSEORO ne 27405 PLEASE REFER TO OUR INVOICE NUMBER,early_org_line,6,0.3529,9,54,9,5,41,0.0926,0.9512,0,0,1,AAAAAAAAAA aa 00000 AAAAAA AAAAA AA AAA ,0,0,0.0926,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1.0,18,330,0,0,0,1,,
doc_0354,rvl_train_19544.png,train,recipient_name,_. Little Yeldham,after_label,15,0.283,3,17,3,0,13,0.0,0.1538,0,0,0,_. Aaaaaa Aaaaaaa,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,54,1456,0,0,0,0,,
doc_0354,rvl_train_19544.png,train,recipient_name,"Halstead, Essex CO9 4 LQ",after_label,16,0.3019,5,24,5,2,17,0.0833,0.3529,0,0,0,"Aaaaaaaa, Aaaaa AA0 0 AA",0,0,0.0833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,54,1456,0,0,0,0,,
doc_0354,rvl_train_19544.png,train,recipient_name,Inezeleten =,after_label,17,0.3208,2,12,2,0,10,0.0,0.1,0,0,0,Aaaaaaaaaa =,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,54,1456,0,0,0,0,,
doc_0354,rvl_train_19544.png,train,recipient_name,England IeSeneisen =,after_label,18,0.3396,3,20,3,0,17,0.0,0.1765,0,0,0,Aaaaaaa AaAaaaaaaa =,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,54,1456,0,0,0,0,,
doc_0354,rvl_train_19544.png,train,recipient_name,Attn. Dr. P. 8. Povers e222 ss,attention_line,13,0.2453,7,30,7,4,16,0.1333,0.25,0,1,0,Aaaa. Aa. A. 0. Aaaaaa a000 aa,0,0,0.1333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,54,1456,0,1,1,0,,
doc_0274,rvl_train_02615.png,train,recipient_name,LORILLARD MEDTA seRvIces Frorasres) | s003736,early_org_line,5,0.2778,6,45,6,6,32,0.1333,0.5312,1,0,0,AAAAAAAAA AAAAA aaAaAaaa Aaaaaaaaa) | a0,0,0,0.1333,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19,366,0,0,0,1,,
doc_0333,rvl_test_24479.png,train,recipient_name,"AYRETT, FREE. ,GINSBERG, INC. INVOICE DATE",early_org_line,1,0.0625,6,42,6,0,32,0.0,1.0,1,0,1,"AAAAAA, AAAA. ,AAAAAAAA, AAA. AAAAAAA AA",0,1,0.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1.0,17,349,0,0,0,0,,
doc_0333,rvl_test_24479.png,train,recipient_name,YEAR-TO-DATE BILLINGS? oniaINAL,early_org_line,15,0.9375,3,31,3,0,26,0.0,0.8462,0,0,1,AAAA-AA-AAAA AAAAAAAA? aaaaAAAA,0,0,0.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1.0,17,349,0,0,0,0,,
doc_0226,rvl_val_06516.png,train,recipient_name,LORILLARD MEDIA SERVICES,after_label,5,0.1852,3,24,3,0,22,0.0,1.0,1,0,0,AAAAAAAAA AAAAA AAAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,28,517,0,0,0,0,,
doc_0226,rvl_val_06516.png,train,recipient_name,i 666 STH AVENUE:,after_label,6,0.2222,4,17,4,3,10,0.1765,0.9,0,1,0,a 000 AAA AAAAAA:,1,0,0.1765,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,28,517,0,0,1,0,,
doc_0226,rvl_val_06516.png,train,recipient_name,ATTN: BETTY EPPERSON,after_label,7,0.2593,3,20,3,0,17,0.0,1.0,0,0,0,AAAA: AAAAA AAAAAAAA,1,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,28,517,0,1,0,0,,
doc_0226,rvl_val_06516.png,train,recipient_name,CENTURY PUBLISHING COMPANY,early_org_line,0,0.0,3,26,3,0,24,0.0,1.0,1,0,0,AAAAAAA AAAAAAAAAA AAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,28,517,0,0,0,0,,
doc_0305,rvl_train_22434.png,train,recipient_name,"Ehrhart-Babic Associates, Inc.",early_org_line,0,0.0,3,30,3,0,25,0.0,0.16,1,0,0,"Aaaaaaa-Aaaaa Aaaaaaaaaa, Aaa.",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17,455,0,0,0,0,,
doc_0305,rvl_train_22434.png,train,recipient_name,A Member of the Ehrhare-Bable Group,early_org_line,1,0.0625,6,35,6,0,29,0.0,0.1724,1,0,0,A Aaaaaa aa aaa Aaaaaaa-Aaaaa Aaaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17,455,0,0,0,0,,
doc_0374,rvl_train_03656.png,train,recipient_name,"SHOOSMITH BROS.,INC.",early_org_line,2,0.0426,2,20,2,0,16,0.0,1.0,1,0,0,"AAAAAAAAA AAAA.,AAA.",0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,48,894,0,0,0,0,,
doc_0359,rvl_train_15338.png,train,recipient_name,MANAGEMENT CORPORATION,early_org_line,1,0.0169,2,22,2,0,21,0.0,1.0,1,0,0,AAAAAAAAAA AAAAAAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1.0,60,1178,0,0,0,0,,
doc_0359,rvl_train_15338.png,train,recipient_name,"RETURN TO: NAM: DEPAATHENT | BUILDING/FLOOR|PHONE EXT,",early_org_line,18,0.3051,7,54,7,0,42,0.0,1.0,0,1,0,AAAAAA AA: AAA: AAAAAAAAAA | AAAAAAAA/AA,1,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1.0,60,1178,0,0,1,0,,
doc_0211,rvl_train_24271.png,train,recipient_name,- BROWN & WILLIAMSON TOBACCO CORPORATION,early_org_line,1,0.037,6,40,6,0,33,0.0,1.0,1,0,0,- AAAAA & AAAAAAAAAA AAAAAAA AAAAAAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,541,0,0,0,0,,
doc_0338,rvl_train_11862.png,train,recipient_name,NIELSEN FOOD INDEX SERVICE ON CIGARETTES,after_label,7,0.25,6,40,6,0,35,0.0,1.0,1,0,0,AAAAAAA AAAA AAAAA AAAAAAA AA AAAAAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,29,644,0,0,0,0,,
doc_0338,rvl_train_11862.png,train,recipient_name,Credit due for monthly report,after_label,8,0.2857,5,29,5,0,25,0.0,0.04,0,0,0,Aaaaaa aaa aaa aaaaaaa aaaaaa,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,29,644,0,0,0,0,,
doc_0338,rvl_train_11862.png,train,recipient_name,"Philip Morris, Inc.",early_org_line,2,0.0714,3,19,3,0,15,0.0,0.2,1,0,0,"Aaaaaa Aaaaaa, Aaa.",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29,644,0,0,0,0,,
doc_0338,rvl_train_11862.png,train,recipient_name,Less 10% Simultaneous Service 0 3,early_org_line,12,0.4286,6,33,6,4,23,0.1212,0.1304,1,0,0,Aaaa 00% Aaaaaaaaaaaa Aaaaaaa 0 0,0,0,0.1212,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29,644,0,0,0,0,,
doc_0221,rvl_val_07165.png,train,recipient_name,RJ. Reynolds Tobacco Company,early_org_line,2,0.1111,4,28,4,0,24,0.0,0.2083,1,0,0,AA. Aaaaaaaa Aaaaaaa Aaaaaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19,296,0,0,0,0,,
doc_0317,rvl_train_23525.png,train,recipient_name,THE TOBACCO INSTITUTE,early_org_line,0,0.0,3,21,3,0,19,0.0,1.0,1,0,0,AAA AAAAAAA AAAAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1.0,12,364,0,0,0,0,,
doc_0317,rvl_train_23525.png,train,recipient_name,cost center | accouws | gop cost,early_org_line,5,0.4545,7,32,7,0,24,0.0,0.0,1,0,0,aaaa aaaaaa | aaaaaaa | aaa aaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1.0,12,364,0,0,0,0,,
doc_0317,rvl_train_23525.png,train,recipient_name,Mail check to vendor: Return check to:_A 4,early_org_line,9,0.8182,8,42,8,1,31,0.0238,0.0968,0,0,0,Aaaa aaaaa aa aaaaaa: Aaaaaa aaaaa aa:_A,1,0,0.0238,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1.0,12,364,0,0,0,0,,
doc_0317,rvl_train_23525.png,train,recipient_name,Specify date the check is to be mailed:,early_org_line,10,0.9091,8,39,8,0,31,0.0,0.0323,0,0,1,Aaaaaaa aaaa aaa aaaaa aa aa aa aaaaaa:,1,0,0.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1.0,12,364,0,0,0,0,,
doc_0398,rvl_train_16011.png,train,recipient_name,Client Re de,early_org_line,4,0.1905,3,12,3,0,10,0.0,0.2,0,0,0,Aaaaaa Aa aa,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22,384,0,0,0,0,,
doc_0375,rvl_train_23662.png,train,recipient_name,) BE MADE PAYABLE TO “HNTVERSITY,early_org_line,8,0.7273,6,32,6,0,25,0.0,1.0,0,0,0,) AA AAAA AAAAAAA AA “AAAAAAAAAA,0,1,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,12,339,0,0,0,0,,
doc_0315,rvl_train_06914.png,train,recipient_name,Philip Morris USA,after_label,5,0.3125,3,17,3,0,15,0.0,0.3333,0,0,0,Aaaaaa Aaaaaa AAA,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,17,317,0,0,0,0,,
doc_0315,rvl_train_06914.png,train,recipient_name,120 Park Avenue,after_label,6,0.375,3,15,3,3,10,0.2,0.2,0,1,0,000 Aaaa Aaaaaa,0,0,0.2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,17,317,0,0,1,0,,
doc_0315,rvl_train_06914.png,train,recipient_name,"New York, NY 10017",after_label,7,0.4375,4,18,4,5,9,0.2778,0.4444,0,0,0,"Aaa Aaaa, AA 00000",0,0,0.2778,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,17,317,0,0,0,1,,
doc_0315,rvl_train_06914.png,train,recipient_name,Attn: Mr. Jose Fontanez,after_label,8,0.5,4,23,4,0,18,0.0,0.2222,0,0,0,Aaaa: Aa. Aaaa Aaaaaaaa,1,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,17,317,0,1,0,0,,
doc_0315,rvl_train_06914.png,train,recipient_name,one Haulmark Vendor Trailer,after_label,9,0.5625,4,27,4,0,24,0.0,0.125,0,0,0,aaa Aaaaaaaa Aaaaaa Aaaaaaa,0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,17,317,0,0,0,0,,
doc_0315,rvl_train_06914.png,train,recipient_name,G.V.W.R. 7000 LBS,after_label,11,0.6875,3,17,3,4,7,0.2353,1.0,0,0,0,A.A.A.A. 0000 AAA,0,1,0.2353,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,17,317,0,0,0,0,,
doc_0315,rvl_train_06914.png,train,recipient_name,"Structural Display, Inc, esses wormeos wy sos",early_org_line,1,0.0625,7,45,7,0,37,0.0,0.0811,1,0,0,"Aaaaaaaaaa Aaaaaaa, Aaa, aaaaa aaaaaaa a",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,17,317,0,0,0,0,,
doc_0315,rvl_train_06914.png,train,recipient_name,Sold to:,early_org_line,4,0.25,2,8,2,0,6,0.0,0.1667,0,0,0,Aaaa aa:,1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,17,317,0,0,0,0,,
doc_0207,rvl_test_07315.png,train,recipient_name,"“CRC. cowtancr, RESEARCH CENTER (BVBA/SP.AL>",early_org_line,0,0.0,5,44,5,0,33,0.0,0.7576,1,0,0,"“AAA. aaaaaaaa, AAAAAAAA AAAAAA (AAAA/AA",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,20,631,0,0,0,0,,
doc_0391,rvl_train_24986.png,train,recipient_name,120 Park Avenue,after_label,8,0.2424,3,15,3,3,10,0.2,0.2,0,1,0,000 Aaaa Aaaaaa,0,0,0.2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,34,617,0,0,1,0,,
doc_0391,rvl_train_24986.png,train,recipient_name,‘Attn: Maria Bonaventura,after_label,10,0.303,3,24,3,0,20,0.0,0.15,0,0,0,‘Aaaa: Aaaaa Aaaaaaaaaaa,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,34,617,0,1,0,0,,
doc_0391,rvl_train_24986.png,train,recipient_name,"Applied Graphics Technologies, Inc. 06/25/99",early_org_line,2,0.0606,5,44,5,6,30,0.1364,0.1333,1,0,0,"Aaaaaaa Aaaaaaaa Aaaaaaaaaaaa, Aaa. 00/0",0,0,0.1364,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,34,617,0,0,0,1,,
doc_0391,rvl_train_24986.png,train,recipient_name,Bill To: Philip Morris,early_org_line,7,0.2121,4,22,4,0,18,0.0,0.2222,0,0,0,Aaaa Aa: Aaaaaa Aaaaaa,1,0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,34,617,0,0,0,0,,
doc_0391,rvl_train_24986.png,train,recipient_name,Description: Digital imaging Services,early_org_line,11,0.3333,4,37,4,0,33,0.0,0.0909,1,0,0,Aaaaaaaaaaa: Aaaaaaa aaaaaaa Aaaaaaaa,1,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,34,617,0,0,0,0,,
doc_0345,rvl_train_24766.png,train,recipient_name,". TRIANGLE PUBLICATIONS, INC. TEAMS.",early_org_line,1,0.0476,5,36,5,0,28,0.0,1.0,1,0,0,". AAAAAAAA AAAAAAAAAAAA, AAA. AAAAA.",0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,22,518,0,0,0,0,,
doc_0345,rvl_train_24766.png,train,recipient_name,LORILLARD MEDIA SERVICES 2,early_org_line,8,0.381,4,26,4,1,22,0.0385,1.0,1,0,0,AAAAAAAAA AAAAA AAAAAAAA 0,0,1,0.0385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,22,518,0,0,0,0,,
doc_0367,rvl_train_21004.png,train,recipient_name,"‘The Council for Tobacco Research June 28, 1972",after_label,4,0.2857,8,47,8,6,32,0.1277,0.1562,1,0,0,‘Aaa Aaaaaaa aaa Aaaaaaa Aaaaaaaa Aaaa 0,0,0,0.1277,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,15,548,0,0,0,1,,
doc_0367,rvl_train_21004.png,train,recipient_name,110 East 59th Street,after_label,5,0.3571,4,20,4,5,12,0.25,0.1667,0,1,0,000 Aaaa 00aa Aaaaaa,0,0,0.25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15,548,0,0,1,1,,
doc_0367,rvl_train_21004.png,train,recipient_name,R.J.Reynolds Tobacco Company,early_org_line,1,0.0714,3,28,3,0,24,0.0,0.2083,1,0,0,A.A.Aaaaaaaa Aaaaaaa Aaaaaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15,548,0,0,0,0,,
doc_0367,rvl_train_21004.png,train,recipient_name,SOLD TO,early_org_line,3,0.2143,2,7,2,0,6,0.0,1.0,0,0,0,AAAA AA,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,15,548,0,0,0,0,,
doc_0395,rvl_train_17379.png,train,recipient_name,— L 4,after_label,8,0.3478,3,5,3,1,1,0.2,1.0,0,0,0,— A 0,0,1,0.2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,1.0,24,538,0,0,0,0,,
doc_0395,rvl_train_17379.png,train,recipient_name,To: Vlorittard Research Center 7,early_org_line,4,0.1739,5,32,5,1,26,0.0312,0.1538,1,0,0,Aa: Aaaaaaaaaa Aaaaaaaa Aaaaaa 0,1,0,0.0312,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1.0,24,538,0,0,0,0,,
doc_0395,rvl_train_17379.png,train,recipient_name,"Attn: Dn, Connie Stone",attention_line,7,0.3043,4,22,4,0,17,0.0,0.2353,0,0,0,"Aaaa: Aa, Aaaaaa Aaaaa",1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1.0,24,538,0,1,0,0,,
doc_0272,rvl_train_07468.png,train,recipient_name,DAWSON RESEARCH CORPORATION,early_org_line,0,0.0,3,27,3,0,25,0.0,1.0,1,0,0,AAAAAA AAAAAAAA AAAAAAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13,352,0,0,0,0,,
doc_0272,rvl_train_07468.png,train,recipient_name,Lorillard Research Center,early_org_line,5,0.4167,3,25,3,0,23,0.0,0.1304,1,0,0,Aaaaaaaaa Aaaaaaaa Aaaaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13,352,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,recipient_name,"hocld be 350 ""rode",after_label,7,0.2,4,18,4,3,11,0.1667,0.0,0,0,0,"aaaaa aa 000 ""aaaa",0,0,0.1667,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,36,850,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,recipient_name,"Lorillard,,.....52620.",after_label,8,0.2286,1,22,1,5,9,0.2273,0.1111,0,0,0,"Aaaaaaaaa,,.....00000.",0,0,0.2273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36,850,0,0,0,1,,
doc_0387,rvl_test_03487.png,train,recipient_name,Newport. 27 31°!,after_label,9,0.2571,3,16,3,4,7,0.25,0.1429,0,0,0,Aaaaaaa. 00 00°!,0,0,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36,850,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,recipient_name,12/6.| City & Sub. . 7,after_label,10,0.2857,6,22,6,4,7,0.1818,0.2857,0,0,0,00/0.| Aaaa & Aaa. . 0,0,0,0.1818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36,850,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,recipient_name,CMT FV SF,after_label,34,0.9714,3,9,3,0,7,0.0,1.0,0,0,0,AAA AA AA,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.0,36,850,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,recipient_name,sresoste,after_label,35,1.0,1,8,1,0,8,0.0,0.0,0,0,0,aaaaaaaa,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,36,850,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,recipient_name,Lorillard Média Service ‘reat,early_org_line,3,0.0857,4,29,4,0,25,0.0,0.12,1,0,0,Aaaaaaaaa Aaaaa Aaaaaaa ‘aaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36,850,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,recipient_name,Attn.: Mr. Steve Molloy,attention_line,6,0.1714,4,23,4,0,17,0.0,0.2353,0,0,0,Aaaa.: Aa. Aaaaa Aaaaaa,1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,36,850,0,1,0,0,,
doc_0280,rvl_val_12456.png,train,recipient_name,"Laurence, Craelegs. Feces M2) » Inc. |",early_org_line,1,0.0286,7,38,7,1,25,0.0263,0.2,1,0,0,"Aaaaaaaa, Aaaaaaaa. Aaaaa A0) » Aaa. |",0,0,0.0263,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36,1126,0,0,0,0,,
doc_0365,rvl_train_03754.png,train,recipient_name,ALL WAYS ADVERTISING COMPANY,early_org_line,4,0.1176,4,28,4,0,25,0.0,1.0,1,0,0,AAA AAAA AAAAAAAAAAA AAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35,761,0,0,0,0,,
doc_0212,rvl_train_22175.png,train,recipient_name,payee; Management Science Assoc. Inc. EXPLANATIONOF PAYMENT. Sales & Informat,early_org_line,2,0.0588,10,77,10,0,63,0.0,0.4127,1,0,1,aaaaa; Aaaaaaaaaa Aaaaaaa Aaaaa. Aaa. AA,0,0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35,959,0,0,0,0,,
