doc_id,file_name,_split,field,candidate_text,candidate_source,line_idx,line_rel_pos,line_token_count,candidate_len,candidate_token_count,candidate_digit_count,candidate_alpha_count,candidate_digit_ratio,candidate_uppercase_ratio,candidate_has_org_suffix,candidate_has_address_word,candidate_has_label_word,candidate_shape,line_has_colon,line_is_upper,line_digit_ratio,line_has_dollar,line_has_org_suffix,line_has_address_word,line_has_label_word,is_top_10_lines,is_top_20_lines,is_bottom_half,is_bottom_quarter,ctx_has_invoice,ctx_has_invoice_no,ctx_has_bill_to,ctx_has_sold_to,ctx_has_ship_to,ctx_has_attention,ctx_has_total,ctx_has_amount_due,ctx_has_reference,ctx_has_due,invoice_like_score,ocr_quality_score,doc_num_lines,doc_num_chars,amt_value,amt_ge_100,amt_ge_1000,amt_line_has_total,amt_line_has_amount_due,amt_line_dot_leader_heavy,label,notes
doc_0247,rvl_train_03040.png,train,total_amount,69.19,money_totalish_line,18,0.6923,4,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.2353,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,27,698,69.19,0,0,1,0,0,,
doc_0226,rvl_val_06516.png,train,total_amount,16862.56,money_anywhere,16,0.5926,5,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.2121,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,28,517,16862.56,1,1,0,0,0,,
doc_0226,rvl_val_06516.png,train,total_amount,2529.38,money_anywhere,26,0.963,2,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.6667,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,28,517,2529.38,1,1,0,0,0,,
doc_0282,rvl_train_05330.png,train,total_amount,13500.0,money_anywhere,22,0.7857,3,8,1,7,0,0.875,0.0,0,0,0,0.0,1,1,0.3043,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,29,568,13500.0,1,1,0,0,0,,
doc_0282,rvl_train_05330.png,train,total_amount,2025.0,money_anywhere,23,0.8214,5,7,1,6,0,0.8571,0.0,0,0,0,0.0,1,0,0.3077,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,29,568,2025.0,1,1,0,0,0,,
doc_0305,rvl_train_22434.png,train,total_amount,16220.0,money_anywhere,12,0.75,5,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.5122,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,17,455,16220.0,1,1,0,0,0,,
doc_0305,rvl_train_22434.png,train,total_amount,250.0,money_anywhere,13,0.8125,3,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.2273,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1.0,17,455,250.0,1,0,0,0,0,,
doc_0305,rvl_train_22434.png,train,total_amount,16470.0,money_totalish_line,14,0.875,3,8,1,7,0,0.875,0.0,0,0,0,0.0,0,1,0.2917,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1.0,17,455,16470.0,1,1,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,106.0,money_totalish_line,9,0.1915,8,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.175,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,106.0,1,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,740.0,money_totalish_line,9,0.1915,8,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.175,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,740.0,1,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,150.0,money_anywhere,10,0.2128,7,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,150.0,1,0,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,6750.0,money_anywhere,10,0.2128,7,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,6750.0,1,1,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,7200.0,money_anywhere,11,0.234,2,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.7857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,48,894,7200.0,1,1,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,43950.0,money_totalish_line,20,0.4255,2,8,1,7,0,0.875,0.0,0,0,0,0.0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,43950.0,1,1,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,8.0,money_totalish_line,21,0.4468,4,4,1,3,0,0.75,0.0,0,0,0,0.0,0,0,0.1364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,8.0,0,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,17.0,money_totalish_line,21,0.4468,4,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.1364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,17.0,0,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,50.0,money_anywhere,22,0.4681,6,5,1,4,0,0.8,0.0,0,0,0,0.0,0,1,0.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,50.0,0,0,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,5550.0,money_anywhere,22,0.4681,6,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,1,0.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,5550.0,1,1,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,450.0,money_anywhere,23,0.4894,11,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,450.0,1,0,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,42750.0,money_totalish_line,24,0.5106,2,8,1,7,0,0.875,0.0,0,0,0,0.0,0,1,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,42750.0,1,1,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,6300.0,money_anywhere,26,0.5532,3,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.7647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,6300.0,1,1,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,180.0,money_anywhere,27,0.5745,3,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.7059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,180.0,1,0,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,6900.0,money_anywhere,27,0.5745,3,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.7059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,6900.0,1,1,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,43200.0,money_totalish_line,28,0.5957,2,8,1,7,0,0.875,0.0,0,0,0,0.0,0,1,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,43200.0,1,1,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,1.0,money_totalish_line,29,0.617,8,4,1,3,0,0.75,0.0,0,0,0,0.0,0,0,0.2857,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,1.0,0,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,27.0,money_totalish_line,29,0.617,8,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.2857,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,27.0,0,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,28.0,money_totalish_line,29,0.617,8,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.2857,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,28.0,0,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,29.0,money_totalish_line,29,0.617,8,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.2857,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,29.0,0,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,30.0,money_totalish_line,29,0.617,8,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.2857,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,30.0,0,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,34.0,money_totalish_line,29,0.617,8,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.2857,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,34.0,0,0,1,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,5850.0,money_anywhere,30,0.6383,3,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.7059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,5850.0,1,1,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,7350.0,money_anywhere,31,0.6596,3,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.7059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,48,894,7350.0,1,1,0,0,0,,
doc_0374,rvl_train_03656.png,train,total_amount,53400.0,money_totalish_line,40,0.8511,4,8,1,7,0,0.875,0.0,0,0,0,0.0,0,1,0.35,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1.0,48,894,53400.0,1,1,1,0,0,,
doc_0359,rvl_train_15338.png,train,total_amount,25000.0,money_anywhere,11,0.1864,5,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.2619,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1.0,60,1178,25000.0,1,1,0,0,0,,
doc_0211,rvl_train_24271.png,train,total_amount,73.2,money_anywhere,5,0.1852,8,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.1667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,541,73.2,0,0,0,0,0,,
doc_0338,rvl_train_11862.png,train,total_amount,13095.0,money_anywhere,9,0.3214,8,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.175,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,29,644,13095.0,1,1,0,0,0,,
doc_0338,rvl_train_11862.png,train,total_amount,630.0,money_anywhere,10,0.3571,8,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.3125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29,644,630.0,1,0,0,0,0,,
doc_0338,rvl_train_11862.png,train,total_amount,30600.0,money_anywhere,10,0.3571,8,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.3125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29,644,30600.0,1,1,0,0,0,,
doc_0338,rvl_train_11862.png,train,total_amount,33695.0,money_anywhere,11,0.3929,1,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.7778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29,644,33695.0,1,1,0,0,0,,
doc_0338,rvl_train_11862.png,train,total_amount,27282.07,money_anywhere,15,0.5357,4,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.2692,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29,644,27282.07,1,1,0,0,0,,
doc_0338,rvl_train_11862.png,train,total_amount,65058.16,money_anywhere,16,0.5714,1,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.7778,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29,644,65058.16,1,1,0,0,0,,
doc_0338,rvl_train_11862.png,train,total_amount,10500.0,money_anywhere,17,0.6071,4,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.4348,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29,644,10500.0,1,1,0,0,0,,
doc_0338,rvl_train_11862.png,train,total_amount,74158.16,money_anywhere,18,0.6429,2,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.6364,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29,644,74158.16,1,1,0,0,0,,
doc_0398,rvl_train_16011.png,train,total_amount,1235.0,money_anywhere,16,0.7619,1,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.8571,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,22,384,1235.0,1,1,0,0,0,,
doc_0398,rvl_train_16011.png,train,total_amount,92458.16,money_anywhere,20,0.9524,1,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.7778,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,22,384,92458.16,1,1,0,0,0,,
doc_0315,rvl_train_06914.png,train,total_amount,13000.0,money_anywhere,12,0.75,5,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.25,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,17,317,13000.0,1,1,0,0,0,,
doc_0207,rvl_test_07315.png,train,total_amount,717.5,money_anywhere,5,0.2632,7,6,1,5,0,0.8333,0.0,0,0,0,0.0,1,0,0.2093,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,20,631,717.5,1,0,0,0,0,,
doc_0207,rvl_test_07315.png,train,total_amount,725.12,money_anywhere,6,0.3158,9,6,1,5,0,0.8333,0.0,0,0,0,0.0,1,0,0.1923,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,20,631,725.12,1,0,0,0,0,,
doc_0345,rvl_train_24766.png,train,total_amount,95640.5,money_anywhere,11,0.5238,12,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.1389,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,22,518,95640.5,1,1,0,0,0,,
doc_0367,rvl_train_21004.png,train,total_amount,1903.0,money_anywhere,8,0.5714,1,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.6667,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15,548,1903.0,1,1,0,0,0,,
doc_0395,rvl_train_17379.png,train,total_amount,2250.0,money_total_line,17,0.7391,5,7,1,6,0,0.8571,0.0,0,0,0,0.0,1,1,0.2143,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,1.0,24,538,2250.0,1,1,1,1,0,,
doc_0387,rvl_test_03487.png,train,total_amount,284.0,money_anywhere,11,0.3143,3,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.3636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36,850,284.0,1,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,total_amount,15.7,money_anywhere,12,0.3429,4,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.2581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36,850,15.7,0,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,total_amount,17.44,money_anywhere,13,0.3714,5,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36,850,17.44,0,0,0,0,0,,
doc_0387,rvl_test_03487.png,train,total_amount,43929.04,money_anywhere,30,0.8571,5,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.2222,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,36,850,43929.04,1,1,0,0,0,,
doc_0280,rvl_val_12456.png,train,total_amount,49200.6,money_anywhere,35,1.0,7,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.3103,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,36,1126,49200.6,1,1,0,0,0,,
doc_0365,rvl_train_03754.png,train,total_amount,3000.0,money_anywhere,27,0.7941,1,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.6667,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,35,761,3000.0,1,1,0,0,0,,
doc_0212,rvl_train_22175.png,train,total_amount,7910.0,money_anywhere,6,0.1765,4,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,1,0.2917,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35,959,7910.0,1,1,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,1500.0,money_anywhere,9,0.3333,8,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.2222,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,1500.0,1,1,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,2770.09,money_anywhere,10,0.3704,8,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.2791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,2770.09,1,1,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,2700.0,money_anywhere,11,0.4074,6,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,1,0.5143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,2700.0,1,1,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,100.06,money_anywhere,12,0.4444,6,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.3714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,100.06,1,0,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,580.0,money_anywhere,14,0.5185,4,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.3043,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,580.0,1,0,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,50.0,money_anywhere,15,0.5556,4,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.2222,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,50.0,0,0,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,300.0,money_anywhere,16,0.5926,6,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.359,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,300.0,1,0,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,1625.0,money_anywhere,17,0.6296,5,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.4516,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,1625.0,1,1,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,1625.06,money_anywhere,17,0.6296,5,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.4516,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,1625.06,1,1,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,250.0,money_anywhere,18,0.6667,6,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.303,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,250.0,1,0,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,1454.0,money_anywhere,19,0.7037,8,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.375,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,1454.0,1,1,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,19625.0,money_anywhere,20,0.7407,4,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.5185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,19625.0,1,1,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,19629.06,money_anywhere,20,0.7407,4,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.5185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,19629.06,1,1,0,0,0,,
doc_0234,rvl_train_19310.png,val,total_amount,4628.09,money_anywhere,22,0.8148,4,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.4516,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,28,938,4628.09,1,1,0,0,0,,
doc_0200,rvl_train_20953.png,val,total_amount,135466.0,money_anywhere,13,0.7222,4,9,1,8,0,0.8889,0.0,0,0,0,0.0,0,0,0.3182,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,19,447,135466.0,1,1,0,0,1,,
doc_0200,rvl_train_20953.png,val,total_amount,21717.0,money_anywhere,16,0.8889,2,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.5385,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1.0,19,447,21717.0,1,1,0,0,0,,
doc_0346,rvl_train_01544.png,val,total_amount,20000.0,money_anywhere,14,0.7778,3,8,1,7,0,0.875,0.0,0,0,0,0.0,0,0,0.3889,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,19,413,20000.0,1,1,0,0,0,,
doc_0302,rvl_train_08846.png,val,total_amount,22364.25,money_anywhere,13,0.5417,8,8,1,7,0,0.875,0.0,0,0,0,0.0,0,1,0.4146,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,1.0,25,650,22364.25,1,1,0,0,0,,
doc_0302,rvl_train_08846.png,val,total_amount,4187.38,money_anywhere,13,0.5417,8,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,1,0.4146,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,1.0,25,650,4187.38,1,1,0,0,0,,
doc_0302,rvl_train_08846.png,val,total_amount,1597.9,money_anywhere,16,0.6667,4,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.45,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,25,650,1597.9,1,1,0,0,0,,
doc_0302,rvl_train_08846.png,val,total_amount,1405.61,money_anywhere,17,0.7083,1,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.6667,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1.0,25,650,1405.61,1,1,0,0,0,,
doc_0213,rvl_train_17871.png,val,total_amount,2250.0,money_total_line,19,0.8636,5,7,1,6,0,0.8571,0.0,0,0,0,0.0,1,0,0.2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,3,1.0,23,475,2250.0,1,1,1,1,0,,
doc_0230,rvl_train_21296.png,val,total_amount,93.09,money_anywhere,13,0.5417,9,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25,714,93.09,0,0,0,0,0,,
doc_0230,rvl_train_21296.png,val,total_amount,719.38,money_anywhere,19,0.7917,7,6,1,5,0,0.8333,0.0,0,0,0,0.0,1,1,0.1525,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,25,714,719.38,1,0,0,0,0,,
doc_0372,rvl_test_14247.png,val,total_amount,124.81,money_anywhere,21,0.6774,2,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32,459,124.81,1,0,0,0,0,,
doc_0372,rvl_test_14247.png,val,total_amount,4322.97,money_anywhere,22,0.7097,1,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32,459,4322.97,1,1,0,0,0,,
doc_0372,rvl_test_14247.png,val,total_amount,969.38,money_anywhere,24,0.7742,1,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.625,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,32,459,969.38,1,0,0,0,0,,
doc_0372,rvl_test_14247.png,val,total_amount,8517.26,money_anywhere,30,0.9677,2,7,1,6,0,0.8571,0.0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,32,459,8517.26,1,1,0,0,0,,
doc_0328,rvl_train_08082.png,val,total_amount,434723675.0,money_totalish_line,8,0.2667,7,12,1,11,0,0.9167,0.0,0,0,0,0.0,0,1,0.5833,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1.0,31,684,434723675.0,1,1,1,0,0,,
doc_0328,rvl_train_08082.png,val,total_amount,200.0,money_totalish_line,8,0.2667,7,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,1,0.5833,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1.0,31,684,200.0,1,0,1,0,0,,
doc_0328,rvl_train_08082.png,val,total_amount,439723675.0,money_totalish_line,8,0.2667,7,12,1,11,0,0.9167,0.0,0,0,0,0.0,0,1,0.5833,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1.0,31,684,439723675.0,1,1,1,0,0,,
doc_0250,rvl_test_03170.png,val,total_amount,104.0,money_anywhere,16,0.4848,1,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.7143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,34,602,104.0,1,0,0,0,0,,
doc_0250,rvl_test_03170.png,val,total_amount,540.06,money_anywhere,19,0.5758,1,6,1,5,0,0.8333,0.0,0,0,0,0.0,0,0,0.7143,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,34,602,540.06,1,0,0,0,0,,
doc_0380,rvl_train_08631.png,val,total_amount,100058.0,money_anywhere,6,0.375,5,9,1,8,0,0.8889,0.0,0,0,0,0.0,0,1,0.1778,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,17,484,100058.0,1,1,0,0,0,,
doc_0380,rvl_train_08631.png,val,total_amount,13.5,money_anywhere,10,0.625,3,5,1,4,0,0.8,0.0,0,0,0,0.0,0,1,0.1667,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,17,484,13.5,0,0,0,0,0,,
doc_0260,rvl_train_02583.png,val,total_amount,3.0,money_total_line,9,0.3462,17,4,1,3,0,0.75,0.0,0,0,0,0.0,0,0,0.0588,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,27,517,3.0,0,0,0,1,0,,
doc_0260,rvl_train_02583.png,val,total_amount,20.0,money_total_line,9,0.3462,17,5,1,4,0,0.8,0.0,0,0,0,0.0,0,0,0.0588,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,27,517,20.0,0,0,0,1,0,,
